itemID,itemTitle,Attributes
92192,Item 7799,Attribute13|Attribute11|Attribute10
92198,Item 7800,Attribute8|Attribute6|Attribute10
92234,Item 7801,Attribute8|Attribute1|Attribute6|Attribute16
92243,Item 7802,Attribute6|Attribute16
92259,Item 7803,Attribute4|Attribute6
92264,Item 7804,Attribute8|Attribute4|Attribute9
92309,Item 7805,Attribute13|Attribute10
92348,Item 7806,Attribute1|Animation|Attribute3|Attribute4|Attribute5|Attribute7
92391,Item 7807,Attribute13
92420,Item 7808,Attribute8|Attribute11|Attribute10
92422,Item 7809,Attribute6|Attribute13|Attribute10
92427,Item 7810,Attribute4
92439,Item 7811,Attribute6|Attribute7
92475,Item 7812,Attribute15
92494,Item 7813,Attribute4|Attribute15
92507,Item 7814,Attribute8|Attribute9|Attribute12|Attribute10
92509,Item 7815,Attribute6|Attribute7
92535,Item 7816,Attribute4
92637,Item 7817,Attribute9|Attribute6|Attribute5
92643,Item 7818,Attribute3|Attribute4|Attribute6
92665,Item 7819,Attribute4|Attribute6|Attribute7
92674,Item 7820,Attribute6|Attribute14
92681,Item 7821,Attribute8|Attribute1|Attribute4|Attribute11|Attribute17
92694,Item 7822,Attribute6|Attribute7|Attribute11
92730,Item 7823,Attribute3|Attribute5
92760,Item 7824,Attribute13|Attribute11
92938,Item 7825,Attribute8|Attribute5|Attribute10
92954,Item 7826,Attribute6
93006,Item 7827,Attribute4|Attribute14
93008,Item 7828,Attribute4|Attribute14
93022,Item 7829,Attribute4|Attribute9
93040,Item 7830,Attribute15|Attribute16
93114,Item 7831,Attribute4|Attribute6
93134,Item 7832,Attribute4
93139,Item 7833,Attribute8|Attribute1|Attribute13
93193,Item 7834,Attribute9|Attribute10|Attribute18
93208,Item 7835,Animation|Attribute3
93242,Item 7836,Attribute6|Attribute10
93270,Item 7837,Attribute4
93272,Item 7838,Animation|Attribute5|Attribute14|Attribute17
93287,Item 7839,Attribute4
93297,Item 7840,Attribute8|Attribute10|Attribute16
93320,Item 7841,Attribute4|Attribute9
93326,Item 7842,Attribute8|Attribute4|Attribute7
93363,Item 7843,Attribute8|Attribute1|Attribute11|Attribute17
93443,Item 7844,Attribute4|Attribute6
93502,Item 7845,Attribute6|Attribute10
93510,Item 7846,Attribute8|Attribute4|Attribute9
93512,Item 7847,Attribute4|Attribute6
93563,Item 7848,Attribute8|Attribute11|Attribute10
93598,Item 7849,Attribute9|Attribute6|Attribute10
93610,Item 7850,Attribute8|Attribute1|Attribute6
93721,Item 7851,Attribute15
93723,Item 7852,Attribute4|Attribute7
93740,Item 7853,Attribute4|Attribute6|Attribute7
93766,Item 7854,Attribute8|Attribute1|Attribute5|Attribute17
93790,Item 7855,Attribute6
93805,Item 7856,Attribute8|Attribute4|Attribute11
93819,Item 7857,Attribute13
93831,Item 7858,Attribute4
93838,Item 7859,Attribute8|Attribute9
93840,Item 7860,Attribute4|Attribute13|Attribute11|Attribute10
93855,Item 7861,Attribute4|Attribute6
93980,Item 7862,Attribute4
93982,Item 7863,Attribute12|Attribute10
93988,Item 7864,Attribute6|Attribute7
94011,Item 7865,Attribute8|Attribute10
94015,Item 7866,Attribute1|Attribute4|Attribute5
94018,Item 7867,Attribute8|Attribute11|Attribute10|Attribute17
94070,Item 7868,Attribute4|Attribute6
94122,Item 7869,Attribute15
94130,Item 7870,Attribute15
94150,Item 7871,Attribute4|Attribute7
94160,Item 7872,Attribute8|Animation|Attribute5
94262,Item 7873,Attribute11|Attribute10
94266,Item 7874,Attribute4|Attribute7
94323,Item 7875,Attribute4
94325,Item 7876,Attribute6
94405,Item 7877,Attribute8|Attribute9|Attribute10
94478,Item 7878,Attribute4|Attribute13|Attribute17
94494,Item 7879,Attribute6|Attribute10
94503,Item 7880,Attribute4|Attribute7
94661,Item 7881,Attribute4|Attribute6
94677,Item 7882,Attribute4
94735,Item 7883,Attribute15
94777,Item 7884,Attribute8|Attribute4|Attribute11|Attribute17
94780,Item 7885,Attribute8|Attribute1|Attribute6
94799,Item 7886,Attribute6|Attribute12|Attribute11
94810,Item 7887,Attribute6|Attribute5|Attribute11
94833,Item 7888,Attribute1|Animation|Attribute3|Attribute4
94864,Item 7889,Attribute8|Attribute13|Attribute11|Attribute17
94867,Item 7890,Attribute13|Attribute12|Attribute10
94896,Item 7891,Attribute4|Attribute9|Attribute6
94919,Item 7892,Attribute6|Attribute10
94931,Item 7893,Attribute6|Attribute7
94953,Item 7894,Attribute4
94959,Item 7895,Attribute4|Attribute6|Attribute7
94985,Item 7896,Attribute8|Attribute9|Attribute6|Attribute10
95004,Item 7897,Attribute8|Animation
95067,Item 7898,Attribute4|Attribute6
95088,Item 7899,Attribute4|Attribute6
95105,Item 7900,Attribute1|Animation|Attribute3|Attribute4|Attribute17
95135,Item 7901,Attribute4|Attribute6
95145,Item 7902,Attribute8|Attribute1|Animation|Attribute3
95147,Item 7903,Attribute8|Attribute1|Animation|Attribute3
95149,Item 7904,Attribute8|Animation|Attribute5
95163,Item 7905,Attribute8|Attribute1|Animation|Attribute3
95165,Item 7906,Attribute8|Attribute1|Animation|Attribute11|Attribute10
95167,Item 7907,Attribute8|Attribute1|Animation|Attribute3
95170,Item 7908,Animation|Attribute3|Attribute5|Attribute14
95175,Item 7909,Attribute6
95182,Item 7910,Attribute8|Attribute1|Animation|Attribute11
95193,Item 7911,Attribute1|Animation|Attribute3
95199,Item 7912,Attribute4|Attribute6|Attribute7
95201,Item 7913,Attribute4
95207,Item 7914,Attribute8|Attribute5|Attribute13|Attribute10
95218,Item 7915,Attribute15
95307,Item 7916,Attribute4|Attribute6|Attribute14|Attribute17
95309,Item 7917,Attribute4|Attribute6|Attribute7
95311,Item 7918,Animation|Attribute3|Attribute4|Attribute5
95313,Item 7919,Attribute1|Animation|Attribute3|Attribute4
95377,Item 7920,Animation|Attribute4|Attribute14
95441,Item 7921,Attribute4|Attribute5
95449,Item 7922,Attribute6|Attribute7
95473,Item 7923,Attribute8|Attribute1|Animation
95475,Item 7924,Attribute8|Attribute1|Animation
95497,Item 7925,Attribute8|Attribute1|Animation
95499,Item 7926,Attribute8|Attribute1|Animation
95508,Item 7927,Attribute9|Attribute6|Attribute10
95510,Item 7928,Attribute8|Attribute1|Attribute11|Attribute17
95519,Item 7929,Attribute8|Attribute1|Animation|Attribute5
95543,Item 7930,Attribute1|Animation|Attribute4
95558,Item 7931,Attribute6|Attribute5
95583,Item 7932,Attribute9|Attribute6|Attribute10
95624,Item 7933,Attribute6
95633,Item 7934,Attribute13
95654,Item 7935,Animation|Attribute3
95690,Item 7936,Attribute4|Attribute10
95717,Item 7937,Attribute1
95720,Item 7938,Attribute4|Attribute11
95738,Item 7939,Attribute3|Attribute14|Attribute12
95744,Item 7940,Attribute4
95761,Item 7941,Attribute9|Attribute10
95771,Item 7942,Attribute8|Attribute1|Animation
95780,Item 7943,Attribute8|Attribute1|Animation
95796,Item 7944,Attribute8|Attribute13|Attribute11|Attribute10
95839,Item 7945,Attribute6|Attribute5
95843,Item 7946,Attribute4|Attribute5|Attribute7
95858,Item 7947,Animation|Attribute3|Attribute4
95873,Item 7948,Attribute4|Attribute5|Attribute7
95875,Item 7949,Attribute8|Attribute11|Attribute10
95939,Item 7950,Attribute4|Attribute6
95949,Item 7951,Attribute4
95965,Item 7952,Attribute8|Attribute1|Animation
96004,Item 7953,Attribute8|Attribute1|Animation
96007,Item 7954,Attribute8|Attribute1|Animation
96020,Item 7955,Attribute6
96079,Item 7956,Attribute8|Attribute1|Attribute10|Attribute17
96084,Item 7957,Attribute6
96110,Item 7958,Attribute4
96114,Item 7959,Attribute9|Attribute10
96121,Item 7960,Attribute4|Attribute6
96150,Item 7961,Attribute15
96281,Item 7962,Attribute1|Animation|Attribute4
96283,Item 7963,Attribute3|Attribute4
96373,Item 7964,Attribute6
96411,Item 7965,Attribute15
96417,Item 7966,Attribute8|Attribute10
96430,Item 7967,Attribute4|Attribute6|Attribute5
96432,Item 7968,Attribute9|Attribute6
96448,Item 7969,Attribute4|Attribute13
96471,Item 7970,Attribute9|Attribute6|Attribute12
96488,Item 7971,Attribute15
96518,Item 7972,Attribute6|Attribute10
96520,Item 7973,Attribute6|Attribute12
96530,Item 7974,Attribute4|Attribute7
96563,Item 7975,Attribute15
96567,Item 7976,Attribute6|Attribute7
96588,Item 7977,Attribute4|Attribute14
96606,Item 7978,Attribute15
96608,Item 7979,Animation|Attribute4|Attribute11
96610,Item 7980,Attribute8|Attribute9|Attribute11
96616,Item 7981,Attribute4
96655,Item 7982,Attribute4|Attribute6|Attribute11
96691,Item 7983,Attribute8|Attribute13|Attribute11|Attribute17
96726,Item 7984,Attribute4|Attribute7
96728,Item 7985,Attribute6
96737,Item 7986,Attribute8|Attribute11
96811,Item 7987,Attribute9|Attribute6|Attribute10
96815,Item 7988,Attribute13|Attribute10
96821,Item 7989,Attribute6|Attribute7
96829,Item 7990,Attribute6
96832,Item 7991,Attribute6|Attribute5|Attribute14|Attribute12|Attribute11
96861,Item 7992,Attribute8|Attribute9|Attribute6|Attribute10
96917,Item 7993,Attribute13|Attribute10
96935,Item 7994,Attribute4|Attribute5|Attribute7
96945,Item 7995,Attribute4|Attribute6|Attribute7
96964,Item 7996,Attribute9|Attribute6|Attribute12
96975,Item 7997,Attribute4|Attribute6|Attribute7
97024,Item 7998,Attribute6|Attribute7
97168,Item 7999,Attribute15
97172,Item 8000,Animation|Attribute4|Attribute13|Attribute17
97188,Item 8001,Attribute13|Attribute10
97194,Item 8002,Attribute15
97225,Item 8003,Animation|Attribute3|Attribute4
97230,Item 8004,Attribute15
97285,Item 8005,Attribute8|Attribute9|Attribute12
97304,Item 8006,Attribute6|Attribute10
97306,Item 8007,Attribute4|Attribute9
97328,Item 8008,Attribute4|Attribute6
97470,Item 8009,Attribute8|Attribute6|Attribute10
97643,Item 8010,Attribute13|Attribute10
97665,Item 8011,Attribute1|Attribute4
97701,Item 8012,Attribute13|Attribute17
97742,Item 8013,Attribute8|Attribute9|Attribute12|Attribute10
97752,Item 8014,Attribute6|Attribute11|Attribute17
97757,Item 8015,Attribute8|Attribute1|Attribute4|Attribute15|Attribute5
97785,Item 8016,Attribute13|Attribute12|Attribute10
97836,Item 8017,Attribute8|Attribute4
97858,Item 8018,Attribute4|Attribute6
97860,Item 8019,Attribute9|Attribute6|Attribute10
97866,Item 8020,Attribute15
97870,Item 8021,Attribute6
97904,Item 8022,Attribute4|Attribute6
97913,Item 8023,Animation|Attribute4
97921,Item 8024,Attribute4|Attribute6
97923,Item 8025,Attribute6
97936,Item 8026,Attribute6
97938,Item 8027,Attribute1|Attribute6|Attribute17
97950,Item 8028,Attribute8|Attribute1|Attribute9
97988,Item 8029,Attribute13|Attribute11|Attribute10
98061,Item 8030,Attribute3|Attribute9|Attribute6
98083,Item 8031,Attribute4|Attribute15
98122,Item 8032,Attribute15
98124,Item 8033,Attribute8|Animation|Attribute11
98154,Item 8034,Attribute6|Attribute16
98160,Item 8035,Attribute4
98175,Item 8036,Attribute4|Attribute13|Attribute7
98203,Item 8037,Attribute1|Attribute6|Attribute5|Attribute7|Attribute17
98230,Item 8038,Attribute4|Attribute6|Attribute7
98239,Item 8039,Attribute8|Attribute16
98243,Item 8040,Attribute1|Animation|Attribute3|Attribute5|Attribute17
98279,Item 8041,Attribute4
98296,Item 8042,Attribute9|Attribute6|Attribute10
98361,Item 8043,Attribute6|Attribute5|Attribute10
98491,Item 8044,Animation|Attribute4|Attribute7
98499,Item 8045,Attribute8|Attribute4
98503,Item 8046,Attribute8|Attribute4
98585,Item 8047,Attribute6
98604,Item 8048,Animation|Attribute6|Attribute7
98607,Item 8049,Attribute8|Animation|Attribute11
98623,Item 8050,Attribute8|Attribute4|Attribute9
98633,Item 8051,Attribute8|Attribute4
98697,Item 8052,Attribute1|Attribute4
98799,Item 8053,Animation|Attribute4
98809,Item 8054,Attribute1|Attribute5|Attribute17
98836,Item 8055,Attribute4|Attribute6
98908,Item 8056,Attribute4|Attribute7
98961,Item 8057,Attribute8|Attribute6|Attribute10
99005,Item 8058,Attribute8|Attribute9|Attribute6
99007,Item 8059,Attribute4|Attribute13|Attribute7
99030,Item 8060,Attribute4|Attribute6
99087,Item 8061,Attribute4|Attribute7
99106,Item 8062,Attribute4
99112,Item 8063,Attribute8|Attribute9|Attribute10
99114,Item 8064,Attribute8|Attribute6|Attribute18
99117,Item 8065,Attribute6
99122,Item 8066,Attribute4|Attribute13
99130,Item 8067,Attribute4|Attribute13
99145,Item 8068,Attribute6|Attribute10
99149,Item 8069,Attribute6|Attribute14|Attribute7|Attribute17
99191,Item 8070,Attribute13
99415,Item 8071,Attribute4
99437,Item 8072,Attribute4|Attribute5|Attribute13
99532,Item 8073,Attribute6|Attribute7
99574,Item 8074,Attribute6
99636,Item 8075,Attribute4|Attribute6
99638,Item 8076,Attribute4
99721,Item 8077,Attribute13|Attribute12|Attribute10
99728,Item 8078,Attribute8|Attribute9|Attribute6
99750,Item 8079,Attribute9|Attribute6|Attribute10
99764,Item 8080,Animation|Attribute4|Attribute6|Attribute5|Attribute11
99813,Item 8081,Attribute8|Animation
99846,Item 8082,Attribute15
99853,Item 8083,Attribute4|Attribute7|Attribute11
99910,Item 8084,Attribute8|Attribute9|Attribute10
99917,Item 8085,Attribute7|Attribute11|Attribute10
99992,Item 8086,Attribute9|Attribute6|Attribute10
100044,Item 8087,Attribute15
100068,Item 8088,Attribute4
100083,Item 8089,Attribute4
100106,Item 8090,Attribute15
100159,Item 8091,Attribute4
100163,Item 8092,Attribute8|Attribute5|Attribute13|Attribute17
100194,Item 8093,Attribute4
100226,Item 8094,Attribute4|Attribute6
100277,Item 8095,Attribute6|Attribute7
100302,Item 8096,Attribute6|Attribute7|Attribute11
100304,Item 8097,Attribute8|Attribute10
100306,Item 8098,Attribute6|Attribute13
100326,Item 8099,Attribute4|Attribute9
100383,Item 8100,Attribute9|Attribute6|Attribute12|Attribute10
100390,Item 8101,Attribute4|Attribute9
100397,Item 8102,Attribute13
100487,Item 8103,Attribute6|Attribute5|Attribute7
100498,Item 8104,Attribute8|Attribute9|Attribute10|Attribute17
100507,Item 8105,Attribute4
100527,Item 8106,Attribute6|Attribute12|Attribute7
100553,Item 8107,Attribute15
100556,Item 8108,Attribute15
100579,Item 8109,Attribute8|Attribute11|Attribute10
100611,Item 8110,Attribute1|Animation|Attribute4|Attribute11
100714,Item 8111,Attribute6|Attribute7
100737,Item 8112,Attribute8|Attribute6|Attribute10
100810,Item 8113,Attribute13|Attribute11|Attribute10
100843,Item 8114,Attribute4|Attribute6
100882,Item 8115,Attribute1|Attribute4|Attribute5|Attribute7|Attribute17
100906,Item 8116,Attribute8|Attribute13|Attribute10
101025,Item 8117,Attribute1|Attribute5|Attribute17
101070,Item 8118,Attribute6
101072,Item 8119,Attribute4
101074,Item 8120,Animation|Attribute4|Attribute13|Attribute14
101076,Item 8121,Attribute8|Attribute1|Attribute11|Attribute10|Attribute17
101088,Item 8122,Attribute6|Attribute12|Attribute10
101112,Item 8123,Attribute8|Attribute1|Attribute5|Attribute17
101142,Item 8124,Attribute1|Animation|Attribute4
101283,Item 8125,Attribute4
101360,Item 8126,Attribute6|Attribute10
101362,Item 8127,Attribute8|Attribute10
101415,Item 8128,Attribute4|Attribute6|Attribute7
101423,Item 8129,Attribute8|Animation|Attribute4
101525,Item 8130,Attribute9|Attribute6
101529,Item 8131,Attribute4|Attribute5|Attribute10
101531,Item 8132,Attribute6
101577,Item 8133,Attribute8|Attribute1|Attribute7
101612,Item 8134,Attribute4|Attribute7
101739,Item 8135,Attribute13
101741,Item 8136,Attribute9|Attribute10
101765,Item 8137,Attribute1|Attribute4|Attribute7
101864,Item 8138,Attribute8|Attribute1|Attribute11|Attribute17
101884,Item 8139,Attribute1|Attribute6|Attribute10
101895,Item 8140,Attribute6
101962,Item 8141,Animation|Attribute5
101973,Item 8142,Attribute6|Attribute10
102007,Item 8143,Animation
102025,Item 8144,Attribute3|Attribute13|Attribute11
102033,Item 8145,Attribute8|Attribute4|Attribute9
102058,Item 8146,Animation
102066,Item 8147,Attribute13|Attribute10
102070,Item 8148,Attribute4|Attribute13|Attribute11
102084,Item 8149,Attribute8|Animation|Attribute5
102088,Item 8150,Attribute8|Attribute6|Attribute17
102123,Item 8151,Attribute8|Attribute4
102125,Item 8152,Attribute8|Attribute11|Attribute10|Attribute17
102165,Item 8153,Attribute4|Attribute6
102194,Item 8154,Attribute1|Attribute9|Attribute6
102217,Item 8155,Attribute4
102278,Item 8156,Attribute9|Attribute10
102338,Item 8157,Attribute8|Attribute1|Attribute6
102378,Item 8158,Attribute4|Attribute6
102407,Item 8159,Attribute6
102445,Item 8160,Attribute8|Attribute1|Attribute11|Attribute17
102481,Item 8161,Attribute4
102590,Item 8162,Attribute15|Attribute5
102602,Item 8163,Attribute4
102666,Item 8164,Attribute1|Attribute4
102684,Item 8165,Attribute6|Attribute10
102686,Item 8166,Attribute4
102716,Item 8167,Attribute8|Attribute9|Attribute10|Attribute17
102720,Item 8168,Attribute1|Animation|Attribute5
102735,Item 8169,Attribute8|Attribute6
102742,Item 8170,Attribute15
102747,Item 8171,Attribute4
102749,Item 8172,Attribute8|Attribute9
102760,Item 8173,Attribute4|Attribute9|Attribute6
102800,Item 8174,Attribute4|Attribute6
102802,Item 8175,Attribute13|Attribute10
102819,Item 8176,Attribute6
102823,Item 8177,Attribute15
102852,Item 8178,Attribute15
102880,Item 8179,Attribute8|Attribute1|Attribute11|Attribute17
102903,Item 8180,Attribute9|Attribute12|Attribute10
102984,Item 8181,Attribute13|Attribute10
102993,Item 8182,Attribute4|Attribute6
103027,Item 8183,Attribute4|Attribute6|Attribute7
103042,Item 8184,Attribute8|Attribute1|Attribute5|Attribute11|Attribute17
103048,Item 8185,Attribute4
103075,Item 8186,Attribute9|Attribute13|Attribute10
103085,Item 8187,Attribute4|Attribute5
103107,Item 8188,Attribute15
103137,Item 8189,Attribute9|Attribute6
103141,Item 8190,Attribute1|Animation|Attribute4
103171,Item 8191,Attribute4
103210,Item 8192,Attribute8|Attribute1|Animation
103219,Item 8193,Attribute13|Attribute10
103221,Item 8194,Attribute4|Attribute7
103228,Item 8195,Attribute8|Attribute1|Attribute11|Attribute17
103233,Item 8196,Attribute8|Attribute1|Animation
103235,Item 8197,Attribute10
103245,Item 8198,Attribute4|Attribute6|Attribute7
103249,Item 8199,Attribute8|Attribute6|Attribute13|Attribute17
103253,Item 8200,Attribute8|Attribute6|Attribute11|Attribute17
103335,Item 8201,Animation|Attribute3|Attribute4|Attribute17
103339,Item 8202,Attribute8|Attribute6|Attribute10|Attribute17
103341,Item 8203,Attribute8|Attribute4|Attribute11
103366,Item 8204,Attribute8|Attribute9|Attribute10
103372,Item 8205,Attribute8|Attribute4|Attribute9
103384,Item 8206,Attribute8|Attribute1|Attribute18|Attribute17
103449,Item 8207,Attribute9|Attribute6|Attribute12|Attribute10
103483,Item 8208,Attribute13|Attribute10
103502,Item 8209,Attribute4|Attribute7
103539,Item 8210,Attribute4|Attribute6|Attribute7
103543,Item 8211,Attribute4|Attribute6
103596,Item 8212,Attribute11
103602,Item 8213,Attribute4|Attribute15
103606,Item 8214,Attribute4|Attribute6|Attribute7
103609,Item 8215,Attribute4
103624,Item 8216,Attribute6
103655,Item 8217,Attribute8|Attribute4|Attribute5
103685,Item 8218,Attribute6|Attribute5|Attribute10|Attribute16
103688,Item 8219,Attribute13|Attribute10
103755,Item 8220,Attribute1|Animation|Attribute3|Attribute4|Attribute5
103772,Item 8221,Attribute8|Attribute1|Attribute5|Attribute11
103801,Item 8222,Attribute4|Attribute6|Attribute7
103810,Item 8223,Attribute8|Attribute4|Attribute9|Attribute10
103819,Item 8224,Attribute4
103865,Item 8225,Attribute4|Attribute6
103883,Item 8226,Attribute8|Attribute4|Attribute9
103980,Item 8227,Attribute6
103984,Item 8228,Attribute4|Attribute6
104017,Item 8229,Attribute8|Attribute1|Attribute11
104069,Item 8230,Attribute4
104074,Item 8231,Attribute1|Attribute3|Attribute5
104076,Item 8232,Animation|Attribute3|Attribute4
104078,Item 8233,Attribute4
104129,Item 8234,Attribute8|Attribute17
104141,Item 8235,Attribute8|Animation|Attribute3|Attribute9
104211,Item 8236,Attribute4|Attribute9
104218,Item 8237,Attribute4
104241,Item 8238,Attribute8|Attribute4|Attribute9
104243,Item 8239,Attribute8|Attribute11|Attribute10|Attribute17
104245,Item 8240,Attribute1|Animation|Attribute4
104272,Item 8241,Attribute15
104283,Item 8242,Animation|Attribute6|Attribute7
104303,Item 8243,Attribute6
104337,Item 8244,Attribute6
104339,Item 8245,Attribute4
104374,Item 8246,Attribute6|Attribute5|Attribute7
104419,Item 8247,Attribute8|Animation|Attribute11
104457,Item 8248,Attribute13|Attribute10
104644,Item 8249,Attribute4
104760,Item 8250,Attribute8|Attribute9
104780,Item 8251,Attribute1|Animation|Attribute11
104837,Item 8252,Attribute8|Attribute9
104841,Item 8253,Attribute8|Attribute11|Attribute17
104863,Item 8254,Attribute4|Attribute6|Attribute7
104875,Item 8255,Attribute1|Attribute4|Attribute14|Attribute11
104879,Item 8256,Attribute6|Attribute12|Attribute10
104906,Item 8257,Attribute4|Attribute7
104908,Item 8258,Attribute13|Attribute10
104913,Item 8259,Attribute8|Attribute6
104925,Item 8260,Attribute8|Attribute4|Attribute9
104944,Item 8261,Attribute6
105020,Item 8262,Attribute8|Attribute4|Attribute10
105037,Item 8263,Attribute4
105121,Item 8264,Attribute8|Attribute6|Attribute16
105197,Item 8265,Attribute1|Attribute6
105211,Item 8266,Attribute4|Attribute6|Attribute7
105213,Item 8267,Attribute4|Attribute6|Attribute7
105246,Item 8268,Attribute6|Attribute5
105250,Item 8269,Attribute15
105254,Item 8270,Attribute1|Attribute4
105325,Item 8271,Attribute4|Attribute13
105351,Item 8272,Attribute9|Attribute6|Attribute10
105355,Item 8273,Attribute6|Attribute7
105468,Item 8274,Animation|Attribute3|Attribute4|Attribute5
105504,Item 8275,Attribute1|Attribute6|Attribute10|Attribute17
105540,Item 8276,Animation|Attribute3|Attribute4|Attribute14
105585,Item 8277,Attribute8|Attribute9|Attribute10
105593,Item 8278,Attribute4|Attribute9|Attribute6
105653,Item 8279,Attribute8|Attribute12|Attribute10
105720,Item 8280,Attribute4|Attribute9|Attribute6
105731,Item 8281,Attribute6|Attribute13
105746,Item 8282,Attribute15
105755,Item 8283,Attribute9|Attribute6|Attribute10
105801,Item 8284,Attribute6|Attribute5|Attribute13
105835,Item 8285,Attribute4|Attribute6|Attribute10
105844,Item 8286,Attribute6
105954,Item 8287,Attribute8|Attribute1|Attribute6
106002,Item 8288,Attribute8|Attribute1|Attribute11|Attribute17
106062,Item 8289,Attribute4
106072,Item 8290,Attribute8|Attribute1|Attribute5|Attribute17
106100,Item 8291,Attribute6
106144,Item 8292,Attribute6
106330,Item 8293,Attribute4|Attribute6|Attribute7
106438,Item 8294,Attribute4|Attribute6
106441,Item 8295,Attribute3|Attribute6|Attribute16
106487,Item 8296,Attribute8|Attribute1|Attribute11|Attribute17
106489,Item 8297,Attribute1|Attribute5|Attribute17
106491,Item 8298,Attribute8|Attribute1|Attribute5
106540,Item 8299,Attribute4
106542,Item 8300,Attribute8|Attribute4|Attribute7
106594,Item 8301,Attribute4|Attribute6|Attribute7
106642,Item 8302,Attribute1|Attribute6|Attribute11
106648,Item 8303,Attribute9|Attribute6|Attribute13
106696,Item 8304,Attribute1|Animation|Attribute4|Attribute5|Attribute14|Attribute7
106766,Item 8305,Attribute6
106782,Item 8306,Attribute4|Attribute9|Attribute6
106785,Item 8307,Attribute8|Attribute9|Attribute10
106839,Item 8308,Attribute6
106873,Item 8309,Attribute8|Animation|Attribute6
106883,Item 8310,Attribute4|Attribute6
106889,Item 8311,Attribute15
106916,Item 8312,Attribute9|Attribute6
106918,Item 8313,Attribute1|Attribute4|Attribute6
106920,Item 8314,Attribute6|Attribute7|Attribute11
106927,Item 8315,Attribute8|Attribute4|Attribute11
107013,Item 8316,Attribute6|Attribute5
107069,Item 8317,Attribute8|Attribute6|Attribute10|Attribute16
107141,Item 8318,Attribute4|Attribute6
107159,Item 8319,Attribute8|Attribute6
107314,Item 8320,Attribute8|Attribute6|Attribute12
107338,Item 8321,Attribute4|Attribute9
107348,Item 8322,Attribute4
107406,Item 8323,Attribute8|Attribute6|Attribute11
107408,Item 8324,Attribute4|Attribute6|Attribute16
107410,Item 8325,Attribute1|Attribute6|Attribute11
107412,Item 8326,Attribute4|Attribute7
107436,Item 8327,Attribute13|Attribute12|Attribute10
107447,Item 8328,Attribute4|Attribute9
107449,Item 8329,Attribute3|Attribute4
107462,Item 8330,Attribute8|Attribute9|Attribute10
107565,Item 8331,Attribute4
107630,Item 8332,Attribute4
107702,Item 8333,Attribute4
107723,Item 8334,Attribute8|Attribute1|Attribute5
107771,Item 8335,Attribute6|Attribute13|Attribute7
107780,Item 8336,Attribute14
107846,Item 8337,Attribute8|Attribute1
107945,Item 8338,Attribute10
107951,Item 8339,Attribute4|Attribute9
107953,Item 8340,Attribute8|Animation|Attribute5|Attribute17
107962,Item 8341,Attribute8|Attribute10
107997,Item 8342,Attribute6|Attribute13|Attribute12|Attribute10
107999,Item 8343,Animation|Attribute3
108078,Item 8344,Attribute4|Attribute7
108090,Item 8345,Attribute8|Attribute1|Animation|Attribute3
108156,Item 8346,Attribute8|Attribute4
108188,Item 8347,Attribute8|Attribute6|Attribute10|Attribute17
108190,Item 8348,Attribute1|Attribute7|Attribute11|Attribute17
108192,Item 8349,Attribute6
108540,Item 8350,Attribute1|Animation|Attribute3|Attribute4|Attribute6|Attribute7
108601,Item 8351,Attribute6
108689,Item 8352,Attribute8|Attribute5|Attribute11|Attribute17
108715,Item 8353,Attribute4|Attribute6
108727,Item 8354,Attribute6
108729,Item 8355,Attribute12|Attribute10
108795,Item 8356,Attribute8|Attribute1|Animation|Attribute5
108928,Item 8357,Attribute8|Attribute6|Attribute16
108932,Item 8358,Attribute8|Attribute1|Animation|Attribute3|Attribute4|Attribute5
108945,Item 8359,Attribute8|Attribute9|Attribute11|Attribute17
108949,Item 8360,Attribute9
108981,Item 8361,Attribute6|Attribute12
109042,Item 8362,Attribute1|Attribute4|Attribute5
109161,Item 8363,Attribute6
109183,Item 8364,Attribute4
109187,Item 8365,Attribute6|Attribute5|Attribute11
109191,Item 8366,Attribute6|Attribute5|Attribute12
109241,Item 8367,Attribute8|Attribute4|Attribute9
109282,Item 8368,Attribute15
109295,Item 8369,Attribute9|Attribute6|Attribute10
109313,Item 8370,Attribute4
109317,Item 8371,Attribute4
109372,Item 8372,Attribute4|Attribute7
109374,Item 8373,Attribute4|Attribute6
109383,Item 8374,Animation|Attribute4|Attribute6|Attribute7
109416,Item 8375,Attribute4
109483,Item 8376,Attribute4|Attribute7
109487,Item 8377,Attribute11|Attribute17
109569,Item 8378,Attribute8|Attribute9|Attribute6
109576,Item 8379,Attribute4
109578,Item 8380,Attribute8|Attribute12|Attribute10
109596,Item 8381,Animation|Attribute6
109633,Item 8382,Animation|Attribute7
109673,Item 8383,Attribute8|Attribute6|Attribute16|Attribute17
109687,Item 8384,Attribute15
109723,Item 8385,Attribute9|Attribute6|Attribute10
109846,Item 8386,Attribute1|Animation|Attribute4
109848,Item 8387,Attribute13|Attribute11|Attribute10
109850,Item 8388,Attribute8|Attribute9|Attribute6|Attribute17
109853,Item 8389,Attribute4|Attribute6|Attribute7
109864,Item 8390,Attribute4|Attribute9|Attribute6
109895,Item 8391,Attribute4
109897,Item 8392,Attribute6
109941,Item 8393,Animation|Attribute4
109968,Item 8394,Attribute8|Attribute6
109971,Item 8395,Attribute4
110102,Item 8396,Attribute8|Attribute1|Attribute11|Attribute17
110127,Item 8397,Attribute1|Attribute6|Attribute17
